2012-12-01,1,0.0
2012-12-01,2,0.0
2012-12-01,3,1.0
2012-12-01,4,0.0
2012-12-01,5,0.0
2012-12-01,6,0.0
2012-12-01,7,1.0
2012-12-01,8,4.0
2012-12-01,9,1.0
2012-12-01,10,1.0
2012-12-01,11,0.0
2012-12-01,12,1.0
2012-12-01,13,0.0
2012-12-01,14,1.0
2012-12-01,15,0.0
2012-12-01,16,0.0
2012-12-01,17,1.0
2012-12-01,18,3.0
2012-12-01,19,0.0
2012-12-01,20,0.0
2012-12-01,21,1.0
2012-12-01,22,0.0
2012-12-01,23,0.0
2012-12-02,0,0.0
2012-12-02,1,1.0
2012-12-02,2,0.0
2012-12-02,3,0.0
2012-12-02,4,0.0
2012-12-02,5,0.0
2012-12-02,6,0.0
2012-12-02,7,2.0
2012-12-02,8,1.0
2012-12-02,9,4.0
2012-12-02,10,0.0
2012-12-02,11,0.0
2012-12-02,12,1.0
2012-12-02,13,0.0
2012-12-02,14,0.0
2012-12-02,15,0.0
2012-12-02,16,0.0
2012-12-02,17,1.0
2012-12-02,18,5.0
2012-12-02,19,0.0
2012-12-02,20,8.0
2012-12-02,21,1.0
2012-12-02,22,1.0
2012-12-02,23,0.0
2012-12-03,0,0.0
2012-12-03,1,0.0
2012-12-03,2,1.0
2012-12-03,3,0.0
2012-12-03,4,0.0
2012-12-03,5,0.0
2012-12-03,6,8.0
2012-12-03,7,0.0
2012-12-03,8,0.0
2012-12-03,9,0.0
2012-12-03,10,1.0
2012-12-03,11,0.0
2012-12-03,12,0.0
2012-12-03,13,0.0
2012-12-03,14,0.0
2012-12-03,15,7.0
2012-12-03,16,0.0
2012-12-03,17,0.0
2012-12-03,18,0.0
2012-12-03,19,3.0
2012-12-03,20,3.0
2012-12-03,21,1.0
2012-12-03,22,0.0
2012-12-03,23,0.0
2012-12-04,0,0.0
2012-12-04,1,0.0
2012-12-04,2,1.0
2012-12-04,3,0.0
2012-12-04,4,0.0
2012-12-04,5,0.0
2012-12-04,6,7.0
2012-12-04,7,0.0
2012-12-04,8,0.0
2012-12-04,9,0.0
2012-12-04,10,0.0
2012-12-04,11,1.0
2012-12-04,12,0.0
2012-12-04,13,0.0
2012-12-04,14,0.0
2012-12-04,15,0.0
2012-12-04,16,6.0
2012-12-04,17,1.0
2012-12-04,18,0.0
2012-12-04,19,1.0
2012-12-04,20,1.0
2012-12-04,21,2.0
2012-12-04,22,0.0
2012-12-04,23,0.0
2012-12-05,0,0.0
2012-12-05,1,1.0
2012-12-05,2,0.0
2012-12-05,3,0.0
2012-12-05,4,0.0
2012-12-05,5,6.0
2012-12-05,6,5.0
2012-12-05,7,0.0
2012-12-05,8,0.0
2012-12-05,9,1.0
2012-12-05,10,0.0
2012-12-05,11,0.0
2012-12-05,12,0.0
2012-12-05,13,0.0
2012-12-05,14,0.0
2012-12-05,15,1.0
2012-12-05,16,0.0
2012-12-05,17,1.0
2012-12-05,18,5.0
2012-12-05,19,0.0
2012-12-05,20,1.0
2012-12-05,21,1.0
2012-12-05,22,0.0
2012-12-05,23,0.0
2012-12-06,0,0.0
2012-12-06,1,0.0
